detection_id,video_name,video_path,frame,t_sec,x,y,area,bbox_x,bbox_y,bbox_w,bbox_h
3001,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13449,1344.9,1567,1014,149.5,1560,1006,14,16
3002,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13450,1345.0,1567,1014,134.5,1560,1006,14,16
3003,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13451,1345.1,1567,1013,132.0,1560,1006,14,14
3004,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13452,1345.2,1567,1013,140.5,1560,1006,14,15
3005,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13453,1345.3,1567,1014,142.0,1560,1006,14,16
3006,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13454,1345.4,1567,1014,123.5,1560,1008,14,12
3007,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13455,1345.5,1567,1013,128.0,1560,1006,14,14
3008,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13456,1345.6,1567,1014,113.0,1560,1008,14,12
3009,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13457,1345.7,1568,1013,119.0,1562,1006,12,14
3010,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13458,1345.8,1568,1013,121.0,1562,1006,12,14
3011,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13459,1345.9,1568,1013,109.0,1562,1006,12,14
3012,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13460,1346.0,1568,1013,113.5,1562,1006,12,14
3013,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13461,1346.1,1568,1013,121.0,1562,1006,12,14
3014,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13462,1346.2,1568,1014,99.0,1562,1008,12,12
3015,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13463,1346.3,1568,1014,99.0,1562,1008,12,12
3016,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13464,1346.4,1568,1014,110.0,1562,1008,12,12
3017,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13465,1346.5,1568,1014,95.0,1562,1008,12,12
3018,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13466,1346.6,1567,1014,82.5,1562,1008,10,12
3019,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13467,1346.7,1568,1014,91.0,1562,1008,12,12
3020,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13468,1346.8,1569,1014,84.5,1564,1008,10,12
3021,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13469,1346.9,1568,1014,76.5,1564,1008,9,12
3022,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13470,1347.0,1568,1014,89.0,1562,1008,12,12
3023,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13471,1347.1,1568,1014,79.5,1562,1008,12,12
3024,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13472,1347.2,1568,1013,79.0,1562,1008,12,11
3025,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13473,1347.3,1567,1014,77.0,1562,1008,10,12
3026,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13474,1347.4,1567,1014,80.5,1562,1008,10,12
3027,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13475,1347.5,1568,1014,95.0,1562,1008,12,12
3028,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13476,1347.6,1569,1014,78.5,1564,1008,10,12
3029,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13477,1347.7,1568,1014,91.0,1562,1008,12,12
3030,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13478,1347.8,1569,1013,72.5,1564,1008,10,11
3031,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13479,1347.9,1569,1013,72.5,1564,1008,10,10
3032,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13480,1348.0,1569,1014,81.0,1564,1008,10,12
3033,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13481,1348.1,1568,1013,59.5,1564,1008,8,10
3034,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13482,1348.2,1569,1013,63.0,1564,1008,10,10
3035,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13483,1348.3,1569,1013,68.0,1564,1008,10,10
3036,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13484,1348.4,1568,1014,57.0,1564,1008,8,12
3037,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13485,1348.5,1568,1015,51.0,1564,1010,8,10
3038,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13486,1348.6,1568,1014,65.0,1564,1008,8,12
3039,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13487,1348.7,1568,1014,42.0,1564,1010,8,8
3040,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13488,1348.8,1568,1013,51.5,1564,1008,8,10
3041,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13489,1348.9,1568,1013,50.0,1564,1008,8,10
3042,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13490,1349.0,1568,1013,48.0,1564,1008,8,10
3043,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13491,1349.1,1569,1013,38.5,1566,1009,6,9
3044,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13492,1349.2,1568,1013,48.5,1564,1009,8,9
3045,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13493,1349.3,1568,1013,55.5,1564,1008,8,10
3046,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13494,1349.4,1568,1013,52.0,1564,1008,8,10
3047,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13495,1349.5,1569,1014,29.5,1566,1010,6,8
3048,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13496,1349.6,1568,1014,41.5,1564,1010,8,8
3049,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13497,1349.7,1569,1014,35.0,1566,1010,6,8
3050,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13498,1349.8,1569,1014,35.0,1566,1010,6,8
3051,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13499,1349.9,1569,1013,41.5,1566,1008,6,10
3052,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13500,1350.0,1570,1013,52.0,1566,1008,8,10
3053,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13501,1350.1,1569,1013,41.5,1566,1008,6,10
3054,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13502,1350.2,1569,1014,31.5,1566,1010,6,8
3055,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13503,1350.3,1570,1014,21.0,1568,1010,4,8
3056,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13506,1350.6,1569,1014,30.0,1566,1010,6,8
3057,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13508,1350.8,1570,1014,21.0,1568,1010,4,8
3058,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13509,1350.9,1569,1015,21.5,1566,1012,6,6
3059,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13610,1361.0,150,696,21.0,148,692,4,8
3060,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13804,1380.4,150,700,21.0,146,698,8,4
3061,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13937,1393.7,1570,1012,38.5,1566,1008,8,8
3062,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13938,1393.8,1570,1012,36.0,1566,1008,8,8
3063,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13939,1393.9,1570,1014,42.0,1566,1010,8,8
3064,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13940,1394.0,1571,1012,28.0,1568,1008,6,8
3065,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13941,1394.1,1569,1013,38.0,1566,1008,6,10
3066,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13942,1394.2,1570,1014,41.5,1566,1010,8,8
3067,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13943,1394.3,1568,1013,49.5,1564,1008,8,10
3068,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13944,1394.4,1569,1014,73.0,1564,1008,10,12
3069,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13945,1394.5,1569,1014,65.5,1564,1009,10,11
3070,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13946,1394.6,1568,1014,62.5,1564,1008,8,12
3071,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13947,1394.7,1568,1015,59.0,1564,1010,9,10
3072,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13948,1394.8,1569,1015,64.5,1564,1010,10,10
3073,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13949,1394.9,1568,1015,71.5,1562,1010,12,10
3074,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13950,1395.0,1567,1014,67.5,1562,1008,10,12
3075,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13951,1395.1,1568,1014,58.0,1564,1008,8,12
3076,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13952,1395.2,1569,1014,75.0,1564,1008,10,12
3077,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13953,1395.3,1567,1014,78.5,1562,1008,10,13
3078,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13954,1395.4,1568,1014,79.5,1562,1008,12,12
3079,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13955,1395.5,1568,1014,64.5,1564,1008,8,12
3080,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13956,1395.6,1567,1014,75.0,1562,1008,11,12
3081,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13957,1395.7,1568,1014,60.5,1564,1008,8,12
3082,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13958,1395.8,1569,1015,64.5,1564,1010,10,10
3083,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13959,1395.9,1569,1014,77.0,1564,1008,10,12
3084,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13960,1396.0,1568,1014,55.5,1565,1008,7,12
3085,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13961,1396.1,1568,1014,68.5,1564,1008,8,12
3086,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13962,1396.2,1567,1015,61.5,1563,1010,9,10
3087,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13963,1396.3,1568,1014,48.5,1564,1010,8,8
3088,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13964,1396.4,1568,1014,70.0,1564,1008,8,12
3089,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13965,1396.5,1569,1014,89.0,1564,1008,10,13
3090,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13966,1396.6,1568,1013,106.5,1563,1006,11,14
3091,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13967,1396.7,1569,1013,158.5,1562,1004,14,18
3092,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13968,1396.8,1567,1013,191.0,1560,1002,14,22
3093,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13969,1396.9,1567,1013,144.0,1560,1004,14,18
3094,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13970,1397.0,1567,1013,142.0,1560,1004,14,18
3095,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13971,1397.1,1567,1012,125.0,1561,1002,13,20
3096,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13972,1397.2,1568,1013,110.0,1562,1004,12,18
3097,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13973,1397.3,1568,1014,89.5,1563,1006,11,16
3098,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13974,1397.4,1568,1011,97.0,1562,1002,12,18
3099,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13975,1397.5,1568,1015,40.5,1564,1010,8,10
3100,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13976,1397.6,1567,1014,29.0,1564,1011,7,7
3101,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13977,1397.7,1567,1015,32.5,1564,1010,6,10
3102,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,13978,1397.8,1567,1014,27.5,1564,1010,6,8
3103,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,14029,1402.9,1570,1015,31.5,1566,1012,8,6
3104,12nov2025_phys_part25.mp4,/home/likewise-open/ADS/oakley/labdata/users/Oakley/GitHub/signal_respirometry/video/arducamvids/12nov2025_phys_part25.mp4,14030,1403.0,1569,1013,52.5,1565,1008,9,10
