seconds,hours,Ch1,Ch2,Ch3,Ch4,Temp
1117.594,0.310442778,241.83,218.551,215.77,200.922,25.463
1122.594,0.311831667,241.738,218.515,215.825,201.023,25.463
1127.595,0.313220833,241.618,218.854,215.836,200.882,25.462
1132.594,0.314609444,241.432,218.515,215.94,200.964,25.463
1137.594,0.315998333,241.922,218.387,215.744,200.861,25.465
1142.597,0.317388056,241.83,218.331,215.81,200.779,25.465
1147.597,0.318776944,241.708,218.331,215.799,200.713,25.463
1152.597,0.320165833,241.725,218.53,215.859,200.721,25.465
1157.6,0.321555556,241.572,218.395,215.799,200.755,25.463
1162.601,0.322944722,241.685,218.407,215.885,200.667,25.466
1167.601,0.324333611,241.559,218.419,215.764,200.731,25.465
1172.602,0.325722778,241.576,218.352,215.865,200.527,25.467
1177.601,0.327111389,241.641,218.232,215.979,200.49,25.464
1182.603,0.328500833,241.784,218.331,215.724,200.564,25.461
1187.604,0.32989,241.773,218.322,215.836,200.529,25.464
1192.606,0.331279444,241.57,218.198,215.819,200.263,25.462
1197.606,0.332668333,241.616,218.224,215.558,200.26,25.465
1202.607,0.3340575,241.589,218.051,215.885,200.352,25.464
1207.608,0.335446667,241.652,218.261,215.825,200.255,25.464
1212.611,0.336836389,241.656,218.279,215.698,200.028,25.463
1217.61,0.338225,241.472,218.014,215.73,200.028,25.464
1222.609,0.339613611,241.662,217.903,215.713,199.814,25.462
1227.61,0.341002778,241.61,217.958,215.768,199.851,25.465
1232.612,0.342392222,241.576,217.964,215.693,199.991,25.466
1237.612,0.343781111,241.547,218.203,215.658,199.838,25.466
1242.613,0.345170278,241.367,218.043,215.696,199.772,25.466
1247.614,0.346559444,241.882,218.092,215.632,199.714,25.467
1252.615,0.347948611,241.593,218.122,215.704,199.627,25.465
1257.616,0.349337778,241.478,217.994,215.713,199.548,25.464
1262.615,0.350726389,241.344,217.962,215.753,199.469,25.466
1267.615,0.352115278,241.61,218.198,215.728,199.451,25.466
1272.615,0.353504167,241.754,218.122,215.578,199.364,25.466
1277.616,0.354893333,241.604,218.084,215.632,199.243,25.467
1282.619,0.356283056,241.442,218.02,215.656,199.049,25.465
1287.619,0.357671944,241.511,218.049,215.601,199.225,25.469
1292.619,0.359060833,241.363,218.081,215.563,199.18,25.466
1297.619,0.360449722,241.643,218.116,215.596,198.999,25.465
1302.62,0.361838889,241.637,217.849,215.501,198.908,25.468
1307.621,0.363228056,241.604,218.116,215.541,198.986,25.467
1312.621,0.364616944,241.396,218.172,215.592,198.821,25.468
1317.621,0.366005833,241.604,218.131,215.469,198.701,25.465
1322.621,0.367394722,241.356,218.029,215.526,198.894,25.47
1327.621,0.368783611,241.522,218.064,215.464,198.819,25.467
1332.623,0.370173056,241.367,217.86,215.632,198.711,25.471
1337.623,0.371561944,241.417,218.053,215.559,198.643,25.465
1342.624,0.372951111,241.407,218.023,215.506,198.693,25.47
1347.624,0.37434,241.471,217.886,215.632,198.735,25.467
1352.624,0.375728889,241.633,217.932,215.546,198.578,25.465
1357.626,0.377118333,241.539,217.758,215.475,198.604,25.467
1362.626,0.378507222,241.482,217.86,215.567,198.79,25.469
1367.627,0.379896389,241.509,217.951,215.605,198.544,25.467
1372.627,0.381285278,241.505,217.866,215.641,198.573,25.469
1377.628,0.382674444,241.363,217.795,215.395,198.463,25.467
1382.63,0.384063889,241.463,217.665,215.656,198.567,25.47
1387.63,0.385452778,241.696,217.616,215.424,198.567,25.468
1392.629,0.386841389,241.528,217.921,215.415,198.646,25.47
1397.63,0.388230556,241.446,217.625,215.444,198.612,25.47
1402.634,0.389620556,241.495,217.831,215.641,198.596,25.47
1407.633,0.391009167,241.417,217.849,215.535,198.518,25.469
1412.635,0.392398611,241.62,217.799,215.621,198.627,25.468
1417.635,0.3937875,241.614,217.625,215.621,198.737,25.468
1422.636,0.395176667,241.541,217.845,215.506,198.528,25.47
1427.636,0.396565556,241.39,217.712,215.51,198.549,25.469
1432.636,0.397954444,241.384,217.915,215.36,198.756,25.47
1437.637,0.399343611,241.631,217.706,215.535,198.646,25.47
1442.637,0.4007325,241.275,217.88,215.343,198.627,25.467
1447.636,0.402121111,241.532,217.954,215.489,198.847,25.471
1452.637,0.403510278,241.377,217.61,215.395,198.871,25.469
1457.637,0.404899167,241.562,217.63,215.208,198.787,25.468
1462.639,0.406288611,241.482,217.514,215.28,198.845,25.471
1467.638,0.407677222,241.482,217.677,215.349,198.774,25.468
1472.64,0.409066667,241.47,217.828,215.254,198.921,25.47
1477.639,0.410455278,241.522,217.717,215.277,198.916,25.471
1482.638,0.411843889,241.459,217.555,215.36,199.031,25.47
1487.639,0.413233056,241.436,217.697,215.303,198.874,25.468
1492.639,0.414621944,241.44,217.788,215.237,199.002,25.472
1497.64,0.416011111,241.585,217.732,215.289,198.942,25.471
1502.639,0.417399722,241.488,217.927,215.174,199.068,25.47
1507.64,0.418788889,241.39,217.656,215.134,199.16,25.47
1512.641,0.420178056,241.503,217.628,215.343,199.107,25.47
1517.64,0.421566667,241.446,217.503,215.285,199.115,25.47
1522.643,0.422956389,241.348,217.543,215.36,199.136,25.468
1527.64,0.424344444,241.549,217.654,215.314,199.168,25.47
1532.641,0.425733611,241.746,217.738,215.3,199.073,25.469
1537.641,0.4271225,241.625,217.736,215.354,199.209,25.469
1542.641,0.428511389,241.566,217.634,215.252,199.134,25.466
1547.642,0.429900556,241.562,217.517,215.389,199.333,25.473
1552.641,0.431289167,241.424,217.421,215.32,199.32,25.472
1557.643,0.432678611,241.746,217.793,215.407,199.291,25.468
1562.643,0.4340675,241.723,217.584,215.329,199.393,25.473
1567.645,0.435456944,241.516,217.447,215.3,199.477,25.469
1572.645,0.436845833,241.476,217.738,215.203,199.541,25.468
1577.646,0.438235,241.665,217.71,215.409,199.499,25.47
1582.647,0.439624167,241.688,217.512,215.338,199.438,25.469
1587.647,0.441013056,241.602,217.639,215.208,199.577,25.472
1592.647,0.442401944,241.683,217.462,215.228,199.522,25.469
1597.648,0.443791111,241.476,217.569,215.248,199.591,25.469
1602.648,0.44518,241.566,217.43,215.172,199.452,25.471
1607.648,0.446568889,241.803,217.43,215.226,199.765,25.472
1612.649,0.447958056,241.503,217.552,215.071,199.622,25.473
1617.648,0.449346667,241.549,217.491,215.172,199.631,25.473
1622.649,0.450735833,241.589,217.512,215.197,199.738,25.473
1627.649,0.452124722,241.325,217.273,215.172,199.765,25.471
1632.648,0.453513333,241.843,217.404,215.197,199.857,25.475
1637.648,0.454902222,241.711,217.395,215.306,199.918,25.473
1642.651,0.456291944,241.451,217.303,215.272,199.838,25.475
1647.651,0.457680833,241.797,217.155,215.095,199.944,25.472
1652.651,0.459069722,241.554,217.347,215.192,199.796,25.476
1657.652,0.460458889,241.618,217.375,215.186,199.82,25.471
