seconds,hours,Ch2,Ch4,Temp
13135,3.648611111,141.95,160.08,25.695
13140,3.65,141.96,160.09,25.696
13145,3.651388889,141.97,160.08,25.694
13150,3.652777778,141.96,160.07,25.695
13155,3.654166667,141.96,160.06,25.695
13160,3.655555556,141.94,160.03,25.697
13165,3.656944444,141.94,160,25.695
13170,3.658333333,141.93,159.98,25.694
13175,3.659722222,141.93,159.98,25.694
13180,3.661111111,141.93,160,25.691
13185,3.6625,141.92,160,25.691
13190,3.663888889,141.91,160,25.69
13195,3.665277778,141.9,159.97,25.694
13200,3.666666667,141.9,159.95,25.693
13205,3.668055556,141.89,159.93,25.693
13210,3.669444444,141.89,159.94,25.69
13215,3.670833333,141.87,159.94,25.69
13220,3.672222222,141.86,159.95,25.688
13225,3.673611111,141.86,159.91,25.688
13230,3.675,141.87,159.9,25.687
13235,3.676388889,141.88,159.86,25.686
13240,3.677777778,141.86,159.87,25.686
13245,3.679166667,141.85,159.88,25.685
13250,3.680555556,141.83,159.87,25.686
13255,3.681944444,141.84,159.87,25.685
13260,3.683333333,141.82,159.85,25.686
13265,3.684722222,141.81,159.84,25.685
13270,3.686111111,141.8,159.81,25.687
13275,3.6875,141.78,159.81,25.686
13280,3.688888889,141.77,159.79,25.686
13285,3.690277778,141.75,159.78,25.687
13290,3.691666667,141.73,159.75,25.69
13295,3.693055556,141.71,159.73,25.692
13300,3.694444444,141.69,159.71,25.693
13305,3.695833333,141.69,159.7,25.691
13310,3.697222222,141.65,159.7,25.692
13315,3.698611111,141.61,159.67,25.694
13320,3.7,141.57,159.66,25.695
13325,3.701388889,141.55,159.63,25.696
13330,3.702777778,141.55,159.64,25.696
13335,3.704166667,141.54,159.63,25.695
13340,3.705555556,141.54,159.64,25.692
13345,3.706944444,141.53,159.65,25.688
13350,3.708333333,141.52,159.63,25.688
13355,3.709722222,141.5,159.63,25.686
13360,3.711111111,141.49,159.6,25.687
13365,3.7125,141.47,159.59,25.687
13370,3.713888889,141.44,159.56,25.69
13375,3.715277778,141.43,159.56,25.688
13380,3.716666667,141.41,159.57,25.685
13385,3.718055556,141.38,159.56,25.684
13390,3.719444444,141.35,159.54,25.684
13395,3.720833333,141.33,159.53,25.685
13400,3.722222222,141.33,159.51,25.684
13405,3.723611111,141.32,159.5,25.685
13410,3.725,141.3,159.48,25.685
13415,3.726388889,141.28,159.46,25.685
13420,3.727777778,141.25,159.44,25.684
13425,3.729166667,141.25,159.41,25.681
13430,3.730555556,141.24,159.41,25.679
13435,3.731944444,141.21,159.42,25.678
13440,3.733333333,141.18,159.4,25.681
13445,3.734722222,141.15,159.4,25.681
13450,3.736111111,141.14,159.37,25.679
13455,3.7375,141.13,159.38,25.677
13460,3.738888889,141.11,159.35,25.678
13465,3.740277778,141.1,159.33,25.679
13470,3.741666667,141.06,159.31,25.681
13475,3.743055556,141.05,159.31,25.678
13480,3.744444444,141.02,159.29,25.678
13485,3.745833333,141.01,159.28,25.678
13490,3.747222222,140.98,159.25,25.681
13495,3.748611111,140.97,159.24,25.682
13500,3.75,140.94,159.2,25.682
13505,3.751388889,140.91,159.2,25.682
13510,3.752777778,140.87,159.19,25.682
13515,3.754166667,140.85,159.2,25.682
13520,3.755555556,140.84,159.18,25.68
13525,3.756944444,140.82,159.17,25.68
13530,3.758333333,140.8,159.17,25.68
13535,3.759722222,140.77,159.17,25.679
13540,3.761111111,140.75,159.15,25.678
13545,3.7625,140.73,159.13,25.678
13550,3.763888889,140.7,159.1,25.679
13555,3.765277778,140.67,159.1,25.679
13560,3.766666667,140.65,159.08,25.677
13565,3.768055556,140.62,159.07,25.678
13570,3.769444444,140.6,159.04,25.679
13575,3.770833333,140.56,159.01,25.684
13580,3.772222222,140.53,159.01,25.684
13585,3.773611111,140.49,158.99,25.686
13590,3.775,140.47,158.98,25.685
13595,3.776388889,140.44,158.94,25.687
13600,3.777777778,140.4,158.94,25.687
13605,3.779166667,140.39,158.93,25.688
13610,3.780555556,140.37,158.93,25.685
13615,3.781944444,140.36,158.91,25.685
13620,3.783333333,140.34,158.9,25.684
13625,3.784722222,140.31,158.86,25.684
13630,3.786111111,140.28,158.84,25.684
13635,3.7875,140.24,158.83,25.684
13640,3.788888889,140.23,158.82,25.683
13645,3.790277778,140.21,158.84,25.683
13650,3.791666667,140.18,158.84,25.681
13655,3.793055556,140.14,158.81,25.684
13660,3.794444444,140.13,158.78,25.683
13665,3.795833333,140.13,158.76,25.683
13670,3.797222222,140.11,158.77,25.683
13675,3.798611111,140.09,158.76,25.684
13680,3.8,140.04,158.72,25.689
13685,3.801388889,140.01,158.7,25.689
13690,3.802777778,139.99,158.68,25.689
13695,3.804166667,139.99,158.67,25.688
13700,3.805555556,139.98,158.63,25.689
13705,3.806944444,139.96,158.64,25.689
13710,3.808333333,139.94,158.62,25.689
13715,3.809722222,139.92,158.62,25.69
13720,3.811111111,139.91,158.59,25.691
13725,3.8125,139.9,158.57,25.691
13730,3.813888889,139.9,158.56,25.687
13735,3.815277778,139.88,158.56,25.683
13740,3.816666667,139.88,158.55,25.683
13745,3.818055556,139.84,158.54,25.684
13750,3.819444444,139.82,158.5,25.688
13755,3.820833333,139.82,158.51,25.685
13760,3.822222222,139.82,158.51,25.684
13765,3.823611111,139.82,158.53,25.682
13770,3.825,139.8,158.5,25.682
13775,3.826388889,139.78,158.47,25.682
13780,3.827777778,139.76,158.45,25.683
13785,3.829166667,139.74,158.44,25.684
13790,3.830555556,139.72,158.43,25.686
13795,3.831944444,139.71,158.42,25.687
13800,3.833333333,139.71,158.4,25.687
13805,3.834722222,139.69,158.4,25.687
13810,3.836111111,139.66,158.37,25.688
13815,3.8375,139.64,158.35,25.689
13820,3.838888889,139.64,158.33,25.688
13825,3.840277778,139.64,158.31,25.688
13830,3.841666667,139.62,158.3,25.687
13835,3.843055556,139.6,158.27,25.69
13840,3.844444444,139.59,158.27,25.692
13845,3.845833333,139.57,158.23,25.696
13850,3.847222222,139.57,158.22,25.696
13855,3.848611111,139.56,158.2,25.694
13860,3.85,139.57,158.2,25.693
13865,3.851388889,139.56,158.18,25.695
13870,3.852777778,139.55,158.18,25.695
13875,3.854166667,139.53,158.15,25.696
13880,3.855555556,139.53,158.16,25.692
13885,3.856944444,139.53,158.15,25.69
13890,3.858333333,139.52,158.15,25.688
13895,3.859722222,139.52,158.12,25.688
13900,3.861111111,139.49,158.09,25.69
13905,3.8625,139.49,158.05,25.693
13910,3.863888889,139.48,158.05,25.693
13915,3.865277778,139.48,158.03,25.693
13920,3.866666667,139.46,157.99,25.695
