sconds,hours,Ch1,Ch3,Ch4,Temp
2845,0.790277778,193.41,188.34,192.95,26.894
2850,0.791666667,193.4,188.35,192.98,26.894
2855,0.793055556,193.42,188.34,192.97,26.894
2860,0.794444444,193.4,188.35,192.96,26.895
2865,0.795833333,193.37,188.35,192.94,26.895
2870,0.797222222,193.37,188.37,192.95,26.895
2875,0.798611111,193.4,188.38,192.95,26.895
2880,0.8,193.43,188.4,192.97,26.894
2885,0.801388889,193.41,188.41,192.98,26.893
2890,0.802777778,193.4,188.41,193,26.894
2895,0.804166667,193.43,188.44,193,26.893
2900,0.805555556,193.45,188.46,193,26.892
2905,0.806944444,193.43,188.48,193,26.888
2910,0.808333333,193.39,188.5,193.03,26.888
2915,0.809722222,193.4,188.52,193.04,26.888
2920,0.811111111,193.39,188.54,193.04,26.889
2925,0.8125,193.39,188.56,193.05,26.889
2930,0.813888889,193.38,188.57,193.05,26.888
2935,0.815277778,193.39,188.58,193.06,26.887
2940,0.816666667,193.4,188.58,193.04,26.886
2945,0.818055556,193.41,188.58,193.04,26.885
2950,0.819444444,193.44,188.62,193.05,26.883
2955,0.820833333,193.45,188.64,193.08,26.882
2960,0.822222222,193.44,188.65,193.1,26.881
2965,0.823611111,193.42,188.64,193.1,26.881
2970,0.825,193.42,188.63,193.1,26.881
2975,0.826388889,193.42,188.63,193.12,26.881
2980,0.827777778,193.41,188.62,193.1,26.881
2985,0.829166667,193.4,188.65,193.09,26.88
2990,0.830555556,193.41,188.65,193.09,26.882
2995,0.831944444,193.41,188.64,193.13,26.883
3000,0.833333333,193.4,188.61,193.13,26.885
3005,0.834722222,193.41,188.59,193.13,26.886
3010,0.836111111,193.4,188.59,193.11,26.885
3015,0.8375,193.37,188.62,193.13,26.885
3020,0.838888889,193.31,188.62,193.12,26.886
3025,0.840277778,193.33,188.6,193.13,26.889
3030,0.841666667,193.35,188.6,193.14,26.887
3035,0.843055556,193.37,188.63,193.18,26.885
3040,0.844444444,193.35,188.64,193.18,26.885
3045,0.845833333,193.39,188.63,193.16,26.888
3050,0.847222222,193.35,188.58,193.12,26.893
3055,0.848611111,193.36,188.57,193.12,26.893
3060,0.85,193.34,188.57,193.13,26.892
3065,0.851388889,193.38,188.59,193.14,26.893
3070,0.852777778,193.34,188.59,193.1,26.895
3075,0.854166667,193.32,188.58,193.08,26.897
3080,0.855555556,193.31,188.58,193.07,26.897
3085,0.856944444,193.29,188.59,193.11,26.896
3090,0.858333333,193.31,188.61,193.11,26.896
3095,0.859722222,193.29,188.62,193.13,26.894
3100,0.861111111,193.31,188.66,193.15,26.892
3105,0.8625,193.28,188.65,193.15,26.891
3110,0.863888889,193.28,188.66,193.15,26.889
3115,0.865277778,193.31,188.66,193.15,26.887
3120,0.866666667,193.36,188.68,193.17,26.884
3125,0.868055556,193.38,188.71,193.16,26.882
3130,0.869444444,193.36,188.71,193.16,26.882
3135,0.870833333,193.34,188.72,193.16,26.88
3140,0.872222222,193.34,188.69,193.15,26.88
3145,0.873611111,193.33,188.72,193.16,26.877
3150,0.875,193.33,188.7,193.12,26.876
3155,0.876388889,193.33,188.71,193.11,26.876
3160,0.877777778,193.35,188.65,193.08,26.879
3165,0.879166667,193.34,188.64,193.08,26.882
3170,0.880555556,193.36,188.62,193.08,26.884
3175,0.881944444,193.34,188.65,193.05,26.886
3180,0.883333333,193.35,188.63,193.05,26.885
3185,0.884722222,193.31,188.61,193.01,26.889
3190,0.886111111,193.31,188.59,192.98,26.889
3195,0.8875,193.29,188.57,192.94,26.89
3200,0.888888889,193.3,188.57,192.95,26.888
3205,0.890277778,193.28,188.55,192.96,26.886
3210,0.891666667,193.29,188.53,192.97,26.885
3215,0.893055556,193.29,188.51,192.97,26.884
3220,0.894444444,193.29,188.5,192.98,26.884
3225,0.895833333,193.27,188.5,192.97,26.883
3230,0.897222222,193.29,188.51,192.96,26.881
3235,0.898611111,193.3,188.51,192.94,26.881
3240,0.9,193.3,188.51,192.93,26.881
3245,0.901388889,193.29,188.5,192.96,26.879
3250,0.902777778,193.3,188.49,192.97,26.876
3255,0.904166667,193.3,188.49,192.96,26.874
3260,0.905555556,193.33,188.49,192.95,26.873
3265,0.906944444,193.32,188.47,192.95,26.872
3270,0.908333333,193.33,188.47,192.95,26.873
3275,0.909722222,193.32,188.47,192.94,26.874
3280,0.911111111,193.31,188.46,192.92,26.877
3285,0.9125,193.28,188.44,192.92,26.877
3290,0.913888889,193.28,188.42,192.91,26.879
3295,0.915277778,193.31,188.43,192.89,26.876
3300,0.916666667,193.33,188.41,192.89,26.874
3305,0.918055556,193.31,188.39,192.89,26.871
3310,0.919444444,193.31,188.36,192.9,26.872
3315,0.920833333,193.33,188.38,192.89,26.872
3320,0.922222222,193.33,188.39,192.9,26.873
3325,0.923611111,193.32,188.41,192.87,26.874
3330,0.925,193.31,188.4,192.88,26.874
3335,0.926388889,193.31,188.4,192.89,26.871
3340,0.927777778,193.3,188.4,192.93,26.868
3345,0.929166667,193.29,188.4,192.94,26.866
3350,0.930555556,193.3,188.41,192.91,26.865
3355,0.931944444,193.3,188.4,192.88,26.868
3360,0.933333333,193.34,188.39,192.86,26.868
3365,0.934722222,193.35,188.38,192.89,26.869
3370,0.936111111,193.36,188.42,192.9,26.865
3375,0.9375,193.35,188.43,192.9,26.865
3380,0.938888889,193.3,188.41,192.88,26.868
3385,0.940277778,193.31,188.39,192.88,26.869
3390,0.941666667,193.3,188.38,192.89,26.87
3395,0.943055556,193.32,188.38,192.88,26.869
3400,0.944444444,193.27,188.33,192.86,26.873
3405,0.945833333,193.24,188.33,192.84,26.875
3410,0.947222222,193.27,188.34,192.86,26.874
3415,0.948611111,193.27,188.35,192.84,26.874
3420,0.95,193.27,188.36,192.83,26.873
3425,0.951388889,193.23,188.36,192.83,26.871
3430,0.952777778,193.25,188.38,192.87,26.868
3435,0.954166667,193.31,188.42,192.88,26.864
3440,0.955555556,193.31,188.42,192.88,26.863
3445,0.956944444,193.33,188.43,192.88,26.862
3450,0.958333333,193.3,188.41,192.87,26.864
3455,0.959722222,193.33,188.41,192.87,26.864
3460,0.961111111,193.27,188.37,192.86,26.868
3465,0.9625,193.25,188.35,192.87,26.868
3470,0.963888889,193.21,188.35,192.88,26.868
3475,0.965277778,193.25,188.35,192.9,26.866
3480,0.966666667,193.3,188.36,192.93,26.865
3485,0.968055556,193.34,188.37,192.91,26.866
3490,0.969444444,193.31,188.37,192.91,26.866
3495,0.970833333,193.26,188.35,192.88,26.87
3500,0.972222222,193.25,188.3,192.92,26.874
3505,0.973611111,193.25,188.26,192.92,26.877
3510,0.975,193.29,188.27,192.95,26.875
3515,0.976388889,193.25,188.25,192.95,26.878
3520,0.977777778,193.23,188.23,192.94,26.882
3525,0.979166667,193.2,188.2,192.92,26.885
3530,0.980555556,193.18,188.18,192.94,26.885
3535,0.981944444,193.17,188.18,192.97,26.883
3540,0.983333333,193.11,188.19,192.97,26.884
3545,0.984722222,193.11,188.19,192.95,26.885
3550,0.986111111,193.07,188.16,192.94,26.887
3555,0.9875,193.12,188.11,192.96,26.885
3560,0.988888889,193.13,188.09,192.94,26.884
3565,0.990277778,193.2,188.09,192.97,26.883
3570,0.991666667,193.24,188.09,192.99,26.882
3575,0.993055556,193.27,188.09,193.03,26.881
3580,0.994444444,193.21,188.09,193.01,26.882
3585,0.995833333,193.14,188.08,192.99,26.886
3590,0.997222222,193.15,188.08,192.98,26.887
3595,0.998611111,193.16,188.08,193.01,26.884
3600,1,193.18,188.08,193.03,26.883
3605,1.001388889,193.15,188.05,193.02,26.883
3610,1.002777778,193.16,188.05,193.03,26.883
3615,1.004166667,193.14,188.07,193.06,26.88
3620,1.005555556,193.17,188.08,193.06,26.877
3625,1.006944444,193.17,188.08,193.06,26.874
3630,1.008333333,193.22,188.09,193.07,26.874
3635,1.009722222,193.19,188.11,193.09,26.872
3640,1.011111111,193.22,188.12,193.1,26.872
3645,1.0125,193.18,188.12,193.09,26.87
3650,1.013888889,193.18,188.13,193.09,26.871
3655,1.015277778,193.15,188.12,193.08,26.872
3660,1.016666667,193.14,188.11,193.09,26.874
3665,1.018055556,193.15,188.08,193.1,26.875
3670,1.019444444,193.11,188.1,193.1,26.876
3675,1.020833333,193.17,188.09,193.09,26.874
3680,1.022222222,193.17,188.08,193.07,26.874
3685,1.023611111,193.17,188.08,193.08,26.875
3690,1.025,193.14,188.08,193.07,26.876
3695,1.026388889,193.13,188.12,193.08,26.876
3700,1.027777778,193.13,188.09,193.08,26.877
3705,1.029166667,193.13,188.08,193.09,26.881
3710,1.030555556,193.16,188.06,193.08,26.883
3715,1.031944444,193.14,188.07,193.05,26.884
3720,1.033333333,193.07,188.07,193.02,26.887
3725,1.034722222,193.02,188.05,192.99,26.894
3730,1.036111111,193,188.01,192.99,26.899
3735,1.0375,193,188,192.97,26.901
3740,1.038888889,193.01,188.01,192.98,26.9
3745,1.040277778,193.01,188.04,192.98,26.898
3750,1.041666667,193.02,188.05,193.02,26.896
3755,1.043055556,193.03,188.06,193.02,26.892
3760,1.044444444,193.06,188.08,193.04,26.887
3765,1.045833333,193.09,188.11,193.05,26.881
3770,1.047222222,193.11,188.11,193.08,26.879
3775,1.048611111,193.11,188.11,193.09,26.878
3780,1.05,193.11,188.12,193.09,26.88
3785,1.051388889,193.11,188.13,193.07,26.88
3790,1.052777778,193.11,188.14,193.05,26.881
3795,1.054166667,193.1,188.15,193.04,26.88
3800,1.055555556,193.07,188.14,193.02,26.881
3805,1.056944444,193.07,188.11,193.02,26.882
3810,1.058333333,193.04,188.1,192.98,26.885
3815,1.059722222,193.02,188.1,192.94,26.886
3820,1.061111111,193.01,188.09,192.91,26.886
3825,1.0625,193.04,188.11,192.93,26.884
3830,1.063888889,193.05,188.13,192.95,26.883
3835,1.065277778,193.06,188.17,192.97,26.88
3840,1.066666667,193.02,188.18,192.96,26.878
3845,1.068055556,193,188.19,192.95,26.873
3850,1.069444444,193.02,188.19,192.96,26.871
3855,1.070833333,193.03,188.17,192.94,26.869
3860,1.072222222,193.05,188.16,192.91,26.87
3865,1.073611111,193.05,188.18,192.86,26.87
3870,1.075,193.09,188.19,192.84,26.874
3875,1.076388889,193.11,188.16,192.78,26.877
3880,1.077777778,193.07,188.13,192.75,26.881
3885,1.079166667,193.04,188.11,192.69,26.883
3890,1.080555556,193.02,188.13,192.66,26.882
3895,1.081944444,193.05,188.12,192.65,26.881
3900,1.083333333,193.06,188.13,192.65,26.881
3905,1.084722222,193.05,188.11,192.63,26.883
3910,1.086111111,193.02,188.08,192.57,26.886
3915,1.0875,192.99,188.05,192.53,26.886
3920,1.088888889,193,188.04,192.52,26.887
3925,1.090277778,193.01,188.07,192.5,26.884
3930,1.091666667,193.02,188.09,192.47,26.882
3935,1.093055556,193.01,188.1,192.44,26.88
3940,1.094444444,192.99,188.06,192.43,26.88
3945,1.095833333,193.01,188.04,192.43,26.879
3950,1.097222222,193.02,188.04,192.41,26.877
3955,1.098611111,193.06,188.05,192.4,26.873
3960,1.1,193.09,188.06,192.37,26.87
3965,1.101388889,193.08,188.06,192.38,26.866
3970,1.102777778,193.12,188.07,192.38,26.864
3975,1.104166667,193.13,188.04,192.39,26.862
3980,1.105555556,193.15,188.05,192.38,26.861
3985,1.106944444,193.14,188.04,192.36,26.859
3990,1.108333333,193.13,188.04,192.37,26.857
3995,1.109722222,193.15,188.04,192.36,26.856
4000,1.111111111,193.14,188.02,192.33,26.858
4005,1.1125,193.07,188.03,192.25,26.86
4010,1.113888889,193.05,187.99,192.23,26.861
4015,1.115277778,193.04,187.97,192.24,26.861
4020,1.116666667,193.11,187.94,192.25,26.862
4025,1.118055556,193.1,187.93,192.24,26.862
4030,1.119444444,193.05,187.89,192.17,26.863
4035,1.120833333,193.04,187.87,192.17,26.862
4040,1.122222222,193.06,187.85,192.15,26.862
4045,1.123611111,193.11,187.87,192.16,26.86
4050,1.125,193.07,187.86,192.15,26.859
4055,1.126388889,193.01,187.87,192.15,26.858
4060,1.127777778,192.99,187.84,192.12,26.859
4065,1.129166667,193.04,187.83,192.1,26.856
4070,1.130555556,193.04,187.79,192.06,26.857
4075,1.131944444,193.08,187.78,192.09,26.856
4080,1.133333333,193.08,187.77,192.08,26.858
4085,1.134722222,193.07,187.77,192.07,26.86
4090,1.136111111,193.05,187.74,192.05,26.861
4095,1.1375,193,187.73,192,26.865
4100,1.138888889,193.05,187.71,191.97,26.866
4105,1.140277778,193.03,187.67,191.92,26.872
4110,1.141666667,193.03,187.64,191.94,26.874
4115,1.143055556,193,187.6,191.91,26.879
4120,1.144444444,192.99,187.59,191.9,26.878
4125,1.145833333,193.01,187.58,191.87,26.881
4130,1.147222222,192.99,187.56,191.85,26.886
4135,1.148611111,192.95,187.54,191.82,26.888
4140,1.15,192.92,187.52,191.81,26.89
4145,1.151388889,192.9,187.5,191.8,26.888
4150,1.152777778,192.97,187.5,191.79,26.888
4155,1.154166667,192.96,187.51,191.79,26.886
4160,1.155555556,192.96,187.55,191.82,26.885
4165,1.156944444,192.91,187.53,191.82,26.883
4170,1.158333333,192.94,187.51,191.81,26.883
4175,1.159722222,192.95,187.51,191.8,26.881
4180,1.161111111,192.97,187.51,191.8,26.881
4185,1.1625,192.96,187.5,191.77,26.881
4190,1.163888889,192.95,187.5,191.8,26.881
4195,1.165277778,192.96,187.5,191.8,26.88
4200,1.166666667,192.94,187.49,191.82,26.88
4205,1.168055556,192.98,187.47,191.81,26.879
4210,1.169444444,192.96,187.49,191.81,26.878
4215,1.170833333,192.95,187.48,191.8,26.876
4220,1.172222222,192.94,187.48,191.8,26.875
4225,1.173611111,192.95,187.45,191.78,26.876
4230,1.175,192.95,187.44,191.76,26.876
4235,1.176388889,192.93,187.43,191.8,26.876
4240,1.177777778,192.94,187.44,191.77,26.874
4245,1.179166667,192.95,187.43,191.79,26.873
4250,1.180555556,192.98,187.41,191.73,26.871
4255,1.181944444,192.96,187.4,191.76,26.871
4260,1.183333333,192.97,187.41,191.73,26.871
4265,1.184722222,192.97,187.4,191.71,26.873
4270,1.186111111,193,187.39,191.67,26.873
4275,1.1875,193,187.37,191.68,26.872
4280,1.188888889,192.97,187.35,191.67,26.872
4285,1.190277778,192.97,187.34,191.67,26.872
4290,1.191666667,192.97,187.35,191.64,26.872
4295,1.193055556,193,187.34,191.67,26.87
4300,1.194444444,193.02,187.31,191.67,26.869
4305,1.195833333,193.01,187.3,191.67,26.869
4310,1.197222222,192.99,187.28,191.66,26.869
4315,1.198611111,192.98,187.28,191.64,26.867
4320,1.2,193.01,187.26,191.63,26.866
4325,1.201388889,192.99,187.25,191.63,26.865
4330,1.202777778,193,187.24,191.63,26.865
4335,1.204166667,192.99,187.22,191.63,26.865
4340,1.205555556,192.96,187.21,191.63,26.863
4345,1.206944444,192.94,187.22,191.66,26.864
4350,1.208333333,192.95,187.21,191.65,26.862
4355,1.209722222,192.96,187.23,191.65,26.861
4360,1.211111111,192.96,187.2,191.64,26.86
4365,1.2125,192.96,187.2,191.62,26.859
4370,1.213888889,192.99,187.18,191.61,26.859
4375,1.215277778,192.99,187.17,191.62,26.861
4380,1.216666667,192.99,187.17,191.65,26.859
4385,1.218055556,192.96,187.14,191.65,26.86
4390,1.219444444,192.96,187.14,191.64,26.86
4395,1.220833333,192.94,187.1,191.62,26.862
4400,1.222222222,192.94,187.09,191.6,26.864
4405,1.223611111,192.9,187.06,191.56,26.867
4410,1.225,192.91,187.03,191.55,26.869
4415,1.226388889,192.88,186.98,191.55,26.871
4420,1.227777778,192.93,186.95,191.56,26.873
4425,1.229166667,192.94,186.95,191.52,26.874
4430,1.230555556,192.91,186.92,191.49,26.876
4435,1.231944444,192.88,186.93,191.49,26.876
4440,1.233333333,192.86,186.92,191.49,26.877
4445,1.234722222,192.85,186.91,191.48,26.878
4450,1.236111111,192.83,186.89,191.47,26.877
4455,1.2375,192.83,186.92,191.48,26.873
4460,1.238888889,192.86,186.94,191.47,26.87
4465,1.240277778,192.88,186.97,191.47,26.868
4470,1.241666667,192.89,186.97,191.44,26.869
4475,1.243055556,192.92,186.96,191.45,26.867
4480,1.244444444,192.93,186.94,191.45,26.867
4485,1.245833333,192.92,186.9,191.43,26.865
4490,1.247222222,192.91,186.88,191.4,26.867
4495,1.248611111,192.91,186.87,191.38,26.867
4500,1.25,192.92,186.86,191.42,26.867
4505,1.251388889,192.91,186.88,191.46,26.867
4510,1.252777778,192.92,186.86,191.48,26.866
4515,1.254166667,192.91,186.89,191.48,26.863
4520,1.255555556,192.93,186.92,191.46,26.861
4525,1.256944444,192.91,186.96,191.44,26.86
4530,1.258333333,192.95,186.98,191.43,26.86
4535,1.259722222,192.94,186.95,191.39,26.862
4540,1.261111111,192.93,186.93,191.41,26.862
4545,1.2625,192.91,186.93,191.42,26.863
4550,1.263888889,192.91,186.96,191.46,26.861
4555,1.265277778,192.95,186.97,191.42,26.86
4560,1.266666667,192.94,186.97,191.38,26.862
4565,1.268055556,192.94,186.96,191.37,26.862
4570,1.269444444,192.9,186.99,191.38,26.861
4575,1.270833333,192.93,187.02,191.4,26.857
4580,1.272222222,192.97,187.06,191.42,26.853
4585,1.273611111,193,187.06,191.46,26.853
4590,1.275,193,187.05,191.49,26.851
4595,1.276388889,192.95,187.07,191.49,26.853
4600,1.277777778,192.97,187.09,191.48,26.853
4605,1.279166667,192.96,187.1,191.48,26.854
4610,1.280555556,192.97,187.08,191.45,26.858
4615,1.281944444,192.94,187.09,191.44,26.861
4620,1.283333333,192.89,187.1,191.42,26.863
4625,1.284722222,192.87,187.1,191.43,26.862
4630,1.286111111,192.84,187.09,191.42,26.862
4635,1.2875,192.87,187.09,191.39,26.863
4640,1.288888889,192.86,187.09,191.38,26.867
4645,1.290277778,192.88,187.12,191.36,26.868
4650,1.291666667,192.92,187.13,191.38,26.866
4655,1.293055556,192.92,187.14,191.39,26.864
4660,1.294444444,192.96,187.13,191.42,26.866
4665,1.295833333,192.93,187.14,191.41,26.868
4670,1.297222222,192.93,187.17,191.42,26.867
4675,1.298611111,192.88,187.19,191.41,26.863
4680,1.3,192.88,187.19,191.39,26.862
4685,1.301388889,192.89,187.2,191.39,26.86
4690,1.302777778,192.89,187.21,191.4,26.86
4695,1.304166667,192.85,187.22,191.39,26.86
4700,1.305555556,192.84,187.23,191.37,26.861
4705,1.306944444,192.85,187.24,191.35,26.862
4710,1.308333333,192.87,187.2,191.36,26.866
4715,1.309722222,192.84,187.21,191.33,26.869
4720,1.311111111,192.83,187.22,191.33,26.869
4725,1.3125,192.85,187.24,191.33,26.868
4730,1.313888889,192.87,187.23,191.32,26.87
4735,1.315277778,192.87,187.24,191.31,26.871
4740,1.316666667,192.81,187.24,191.28,26.871
4745,1.318055556,192.8,187.26,191.32,26.87
4750,1.319444444,192.82,187.27,191.36,26.867
4755,1.320833333,192.85,187.29,191.42,26.865
4760,1.322222222,192.87,187.3,191.4,26.862
4765,1.323611111,192.84,187.31,191.42,26.861
4770,1.325,192.84,187.3,191.38,26.861
4775,1.326388889,192.87,187.33,191.4,26.858
4780,1.327777778,192.87,187.33,191.4,26.856
4785,1.329166667,192.88,187.36,191.42,26.853
4790,1.330555556,192.84,187.36,191.43,26.854
4795,1.331944444,192.88,187.36,191.44,26.854
4800,1.333333333,192.89,187.38,191.47,26.853
4805,1.334722222,192.92,187.38,191.47,26.851
4810,1.336111111,192.91,187.38,191.47,26.852
4815,1.3375,192.89,187.4,191.48,26.85
4820,1.338888889,192.91,187.4,191.52,26.85
4825,1.340277778,192.87,187.4,191.51,26.851
4830,1.341666667,192.87,187.39,191.5,26.854
4835,1.343055556,192.84,187.41,191.47,26.855
4840,1.344444444,192.86,187.42,191.5,26.854
4845,1.345833333,192.87,187.42,191.53,26.854
4850,1.347222222,192.85,187.4,191.54,26.854
4855,1.348611111,192.88,187.38,191.54,26.855
4860,1.35,192.86,187.39,191.53,26.854
4865,1.351388889,192.85,187.4,191.56,26.854
4870,1.352777778,192.86,187.42,191.57,26.851
4875,1.354166667,192.86,187.41,191.54,26.852
4880,1.355555556,192.88,187.4,191.54,26.851
4885,1.356944444,192.82,187.39,191.53,26.853
4890,1.358333333,192.83,187.38,191.56,26.854
4895,1.359722222,192.82,187.34,191.57,26.857
4900,1.361111111,192.85,187.32,191.55,26.861
4905,1.3625,192.8,187.33,191.53,26.861
4910,1.363888889,192.8,187.3,191.53,26.863
4915,1.365277778,192.81,187.27,191.55,26.864
4920,1.366666667,192.79,187.22,191.56,26.868
4925,1.368055556,192.79,187.23,191.58,26.867
4930,1.369444444,192.79,187.21,191.57,26.866
4935,1.370833333,192.83,187.2,191.59,26.861
4940,1.372222222,192.82,187.2,191.57,26.861
4945,1.373611111,192.81,187.21,191.6,26.858
4950,1.375,192.85,187.2,191.61,26.859
4955,1.376388889,192.85,187.17,191.62,26.859
4960,1.377777778,192.87,187.14,191.62,26.861
4965,1.379166667,192.83,187.11,191.6,26.862
4970,1.380555556,192.84,187.07,191.6,26.863
4975,1.381944444,192.79,187.04,191.59,26.865
4980,1.383333333,192.75,186.98,191.6,26.867
4985,1.384722222,192.72,186.94,191.6,26.868
4990,1.386111111,192.72,186.88,191.58,26.871
4995,1.3875,192.75,186.85,191.57,26.873
5000,1.388888889,192.77,186.82,191.56,26.875
5005,1.390277778,192.74,186.79,191.58,26.876
5010,1.391666667,192.73,186.76,191.59,26.877
5015,1.393055556,192.73,186.73,191.6,26.878
5020,1.394444444,192.72,186.69,191.6,26.879
5025,1.395833333,192.74,186.67,191.62,26.879
5030,1.397222222,192.71,186.63,191.6,26.88
5035,1.398611111,192.73,186.61,191.6,26.88
5040,1.4,192.72,186.59,191.58,26.88
5045,1.401388889,192.7,186.58,191.61,26.878
5050,1.402777778,192.7,186.55,191.6,26.879
5055,1.404166667,192.68,186.51,191.61,26.879
5060,1.405555556,192.7,186.48,191.6,26.878
5065,1.406944444,192.66,186.46,191.61,26.875
5070,1.408333333,192.72,186.44,191.61,26.874
5075,1.409722222,192.72,186.45,191.61,26.874
5080,1.411111111,192.72,186.45,191.62,26.875
5085,1.4125,192.67,186.46,191.61,26.877
5090,1.413888889,192.65,186.41,191.64,26.879
5095,1.415277778,192.65,186.36,191.61,26.883
5100,1.416666667,192.63,186.34,191.62,26.884
5105,1.418055556,192.62,186.34,191.59,26.887
5110,1.419444444,192.61,186.34,191.59,26.887
5115,1.420833333,192.64,186.32,191.58,26.887
5120,1.422222222,192.64,186.32,191.58,26.887
5125,1.423611111,192.64,186.31,191.61,26.885
5130,1.425,192.59,186.32,191.62,26.886
5135,1.426388889,192.58,186.27,191.64,26.887
5140,1.427777778,192.59,186.29,191.64,26.888
5145,1.429166667,192.63,186.28,191.65,26.885
5150,1.430555556,192.65,186.33,191.66,26.883
